Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y,Vision_Score,Defensive_Vulnerability
Away,RECOVERY,INTERCEPTION,2,115892,4635.68,115892,4635.68,Player15,,0.34,0.73,,,3389.2811300357343,False
Away,PASS,,2,115921,4636.84,115928,4637.12,Player15,Player17,0.32,0.72,0.35,0.73,4329.286662742377,False
Home,CHALLENGE,TACKLE-WON,2,115976,4639.04,115976,4639.04,Player8,,0.38,0.82,,,3389.2436291488743,False
Home,RECOVERY,THEFT,2,115976,4639.04,115976,4639.04,Player8,,0.38,0.82,,,3389.2436291488743,False
Away,CHALLENGE,TACKLE-LOST,2,115997,4639.88,115997,4639.88,Player17,,0.39,0.87,,,3389.2042770506787,False
Away,BALL LOST,THEFT,2,115997,4639.88,115997,4639.88,Player17,,0.39,0.87,0.34,0.94,623.5404279618825,True
Home,PASS,,2,116016,4640.64,116031,4641.24,Player8,Player12,0.41,0.92,0.47,0.81,,False
Home,PASS,,2,116062,4642.48,116084,4643.36,Player12,Player10,0.46,0.82,0.37,0.67,,False
Home,PASS,,2,116103,4644.12,116118,4644.72,Player10,Player5,0.36,0.66,0.42,0.56,124.58977046679826,True
Home,PASS,,2,116156,4646.24,116194,4647.76,Player5,Player7,0.42,0.5,0.47,0.21,,False
Home,PASS,,2,116206,4648.24,116236,4649.44,Player7,Player13,0.45,0.19,0.33,0.05,,False
Home,PASS,,2,116246,4649.84,116274,4650.96,Player13,Player7,0.33,0.04,0.41,0.11,4669.684629058828,False
Home,PASS,,2,116289,4651.56,116301,4652.04,Player7,Player10,0.41,0.1,0.34,0.19,561.8286090568394,True
Home,BALL LOST,REFEREE HIT,2,116401,4656.04,116409,4656.36,Player10,,0.28,0.39,0.32,0.37,1831.789678872577,True
Away,RECOVERY,INTERCEPTION,2,116412,4656.48,116412,4656.48,Player18,,0.32,0.53,,,3389.4527754368396,False
Away,PASS,,2,116465,4658.6,116482,4659.28,Player18,Player26,0.38,0.6,0.5,0.42,298.62901200413876,True
Home,CHALLENGE,TACKLE-WON,2,116601,4664.04,116601,4664.04,Player3,,0.74,0.48,,,3389.5905406199026,False
Home,RECOVERY,THEFT,2,116601,4664.04,116601,4664.04,Player3,,0.74,0.48,,,3389.5905406199026,False
Home,PASS,,2,116603,4664.12,116638,4665.52,Player3,Player12,0.75,0.48,0.74,0.54,1389.6220725052312,True
Away,CHALLENGE,TACKLE-LOST,2,116614,4664.56,116614,4664.56,Player26,,0.76,0.51,,,3389.568784573847,False
Away,BALL LOST,THEFT,2,116614,4664.56,116614,4664.56,Player26,,0.76,0.51,0.76,0.46,,False
Home,PASS,,2,116648,4665.92,116686,4667.44,Player12,Player9,0.74,0.54,0.6,0.65,267.1190115050092,True
Home,PASS,,2,116832,4673.28,116849,4673.96,Player9,Player8,0.51,0.77,0.5,0.93,1625.826730924529,True
Home,PASS,,2,116875,4675.0,116900,4676.0,Player8,Player12,0.5,0.93,0.56,0.8,,False
Home,PASS,,2,116915,4676.6,116930,4677.2,Player12,Player8,0.56,0.82,0.48,0.96,729.2679710075204,True
Home,PASS,,2,116945,4677.8,116958,4678.32,Player8,Player12,0.48,0.96,0.55,0.89,926.7812941046102,True
Home,PASS,,2,116995,4679.8,117007,4680.28,Player12,Player4,0.57,0.89,0.67,0.88,2849.640374147247,True
Home,PASS,,2,117030,4681.2,117075,4683.0,Player4,Player3,0.68,0.88,0.79,0.71,259.15434281559334,True
Home,PASS,,2,117082,4683.28,117145,4685.8,Player3,Player2,0.79,0.7,0.83,0.34,,False
Home,PASS,,2,117240,4689.6,117265,4690.6,Player2,Player13,0.79,0.2,0.56,0.25,,False
Home,PASS,,2,117274,4690.96,117289,4691.56,Player13,Player5,0.57,0.26,0.63,0.36,3958.4489639796802,False
Home,PASS,,2,117354,4694.16,117374,4694.96,Player5,Player7,0.57,0.3,0.61,0.05,,False
Home,PASS,,2,117385,4695.4,117415,4696.6,Player7,Player2,0.61,0.05,0.73,0.18,4474.929190542796,False
Home,PASS,,2,117480,4699.2,117508,4700.32,Player2,Player3,0.71,0.22,0.79,0.47,3025.6456274433576,True
Home,PASS,,2,117545,4701.8,117570,4702.8,Player3,Player4,0.79,0.48,0.74,0.83,1371.3031778393906,True
Home,PASS,,2,117633,4705.32,117678,4707.12,Player4,Player8,0.71,0.83,0.62,0.97,682.9866618712879,True
Home,PASS,,2,117686,4707.44,117724,4708.96,Player8,Player4,0.63,0.97,0.71,0.89,953.8109598210107,True
Home,PASS,,2,117754,4710.16,117784,4711.36,Player4,Player3,0.72,0.89,0.85,0.74,726.9107485530258,True
Home,PASS,,2,117826,4713.04,117864,4714.56,Player3,Player2,0.86,0.72,0.82,0.27,,False
Home,PASS,,2,117984,4719.36,118026,4721.04,Player2,Player12,0.66,0.18,0.54,0.6,1095.3583524101325,True
Home,PASS,,2,118033,4721.32,118053,4722.12,Player12,Player9,0.53,0.6,0.42,0.65,,False
Home,PASS,,2,118084,4723.36,118109,4724.36,Player9,Player12,0.42,0.63,0.45,0.74,2929.8880400006537,True
Home,PASS,,2,118124,4724.96,118149,4725.96,Player12,Player8,0.44,0.75,0.25,0.95,444.11509903186646,True
Home,BALL LOST,INTERCEPTION,2,118223,4728.92,118243,4729.72,Player8,,0.15,0.82,0.14,0.65,,False
Away,RECOVERY,INTERCEPTION,2,118238,4729.52,118238,4729.52,Player15,,0.15,0.65,,,3389.308643909257,False
Away,BALL LOST,INTERCEPTION,2,118242,4729.68,118274,4730.96,Player15,,0.15,0.65,0.23,0.64,2883.2125015159027,True
Home,RECOVERY,INTERCEPTION,2,118290,4731.6,118290,4731.6,Player12,,0.29,0.68,,,3389.3248480008806,False
Home,PASS,,2,118322,4732.88,118342,4733.68,Player12,Player5,0.29,0.68,0.31,0.54,,False
Home,PASS,,2,118372,4734.88,118397,4735.88,Player5,Player4,0.31,0.54,0.39,0.78,3060.3983426873815,True
Home,PASS,,2,118436,4737.44,118454,4738.16,Player4,Player8,0.38,0.8,0.28,0.95,645.4448429675738,True
Home,BALL LOST,THEFT,2,118509,4740.36,118561,4742.44,Player8,,0.34,0.92,0.36,0.93,4711.044221294355,False
Away,CHALLENGE,TACKLE-WON,2,118532,4741.28,118532,4741.28,Player26,,0.37,0.92,,,3389.1563162641264,False
Away,RECOVERY,INTERCEPTION,2,118532,4741.28,118532,4741.28,Player26,,0.37,0.92,,,3389.1563162641264,False
Away,BALL LOST,INTERCEPTION,2,118593,4743.72,118628,4745.12,Player26,,0.38,0.98,0.46,0.85,170.30925809541662,True
Home,CHALLENGE,TACKLE-WON,2,118628,4745.12,118628,4745.12,Player12,,0.47,0.89,,,3389.215738019741,False
Home,RECOVERY,INTERCEPTION,2,118628,4745.12,118628,4745.12,Player12,,0.47,0.89,,,3389.215738019741,False
Home,PASS,,2,118634,4745.36,118641,4745.64,Player12,Player4,0.48,0.89,0.51,0.93,4234.1205905007855,False
Home,PASS,,2,118676,4747.04,118706,4748.24,Player4,Player12,0.51,0.94,0.49,0.85,,False
Home,PASS,,2,118721,4748.84,118749,4749.96,Player12,Player5,0.49,0.83,0.5,0.57,,False
Home,PASS,,2,118799,4751.96,118861,4754.44,Player5,Player10,0.48,0.49,0.17,0.26,,False
Home,SHOT,OFF TARGET-OUT,2,118911,4756.44,118924,4756.96,Player10,,0.08,0.31,-0.03,0.42,412.29441265369786,True
Away,RECOVERY,,2,118960,4758.4,118960,4758.4,Player25,,0.01,0.44,,,3389.3429201500094,False
Away,PASS,GOAL KICK,2,119733,4789.32,119768,4790.72,Player25,Player15,0.04,0.5,0.1,0.83,2514.4878564912547,True
Away,PASS,,2,119810,4792.4,119842,4793.68,Player15,Player21,0.12,0.82,0.27,0.73,1612.3474861252394,True
Away,PASS,,2,119860,4794.4,119885,4795.4,Player21,Player17,0.28,0.76,0.37,1.0,3209.078053991974,True
Away,PASS,,2,119902,4796.08,119935,4797.4,Player17,Player21,0.37,0.98,0.37,0.79,,False
Away,PASS,,2,120002,4800.08,120027,4801.08,Player21,Player16,0.42,0.64,0.32,0.49,,False
Away,PASS,,2,120073,4802.92,120108,4804.32,Player16,Player27,0.36,0.39,0.56,0.06,136.86376922238549,True
Away,BALL OUT,,2,120199,4807.96,120307,4812.28,Player27,,0.59,0.38,1.02,0.9,4361.409033703869,False
Home,RECOVERY,,2,120370,4814.8,120370,4814.8,Player11,,0.99,0.58,,,3389.3312698210816,False
Home,BALL LOST,GOAL KICK,2,121704,4868.16,121805,4872.2,Player11,,0.97,0.46,0.42,0.66,,False
Away,RECOVERY,INTERCEPTION,2,121799,4871.96,121799,4871.96,Player18,,0.44,0.7,,,3389.2086878706523,False
Away,BALL LOST,INTERCEPTION,2,121802,4872.08,121892,4875.68,Player18,,0.44,0.7,0.76,0.47,1391.973296967542,True
Home,RECOVERY,INTERCEPTION,2,121893,4875.72,121893,4875.72,Player2,,0.75,0.5,,,3389.5770115432506,False
Home,PASS,,2,121899,4875.96,121949,4877.96,Player2,Player11,0.77,0.5,0.94,0.46,2528.160635414258,True
Home,BALL LOST,INTERCEPTION,2,121953,4878.12,122063,4882.52,Player11,,0.94,0.46,0.44,0.63,,False
Away,CHALLENGE,AERIAL-WON,2,122063,4882.52,122063,4882.52,Player15,,0.43,0.63,,,3389.4107421190984,False
Away,RECOVERY,INTERCEPTION,2,122063,4882.52,122063,4882.52,Player15,,0.43,0.63,,,3389.4107421190984,False
Home,CHALLENGE,AERIAL-LOST,2,122063,4882.52,122063,4882.52,Player9,,0.42,0.63,,,3389.3799969783486,False
Away,BALL LOST,INTERCEPTION,2,122067,4882.68,122144,4885.76,Player15,,0.44,0.63,0.48,0.44,,False
Home,RECOVERY,INTERCEPTION,2,122133,4885.32,122133,4885.32,Player14,,0.48,0.43,,,3389.5534274284096,False
Away,CHALLENGE,AERIAL-LOST,2,122144,4885.76,122144,4885.76,Player28,,0.47,0.46,,,3389.545666164435,False
Home,BALL LOST,INTERCEPTION,2,122148,4885.92,122172,4886.88,Player14,,0.47,0.42,0.41,0.34,,False
Home,RECOVERY,INTERCEPTION,2,122215,4888.6,122215,4888.6,Player7,,0.51,0.22,,,3389.392054562455,False
Home,PASS,,2,122240,4889.6,122272,4890.88,Player7,Player2,0.51,0.21,0.58,0.3,4361.325650754712,False
Home,PASS,,2,122282,4891.28,122302,4892.08,Player2,Player12,0.58,0.29,0.54,0.47,1220.6612684657434,True
Home,PASS,,2,122308,4892.32,122332,4893.28,Player12,Player5,0.54,0.47,0.47,0.42,,False
Home,PASS,,2,122337,4893.48,122375,4895.0,Player5,Player3,0.47,0.42,0.62,0.61,4309.7820021560165,False
Home,PASS,,2,122384,4895.36,122416,4896.64,Player3,Player4,0.62,0.64,0.52,0.91,969.0070209226193,True
Home,PASS,,2,122474,4898.96,122494,4899.76,Player4,Player12,0.51,0.94,0.54,0.8,,False
Home,PASS,,2,122539,4901.56,122581,4903.24,Player12,Player2,0.54,0.76,0.61,0.3,,False
Home,PASS,,2,122656,4906.24,122681,4907.24,Player2,Player14,0.56,0.23,0.39,0.02,,False
Home,PASS,,2,122727,4909.08,122754,4910.16,Player14,Player9,0.42,0.06,0.36,0.15,659.5689543039844,True
Home,PASS,,2,122824,4912.96,122844,4913.76,Player9,Player13,0.31,0.19,0.26,0.41,1199.7425737308452,True
Home,PASS,,2,122860,4914.4,122867,4914.68,Player13,Player14,0.26,0.44,0.27,0.39,,False
Home,SHOT,OFF TARGET-OUT,2,122923,4916.92,122930,4917.2,Player14,,0.25,0.49,-0.02,0.6,,False
Away,RECOVERY,,2,122927,4917.08,122927,4917.08,Player25,,0.01,0.56,,,3389.3401993756206,False
Away,PASS,GOAL KICK,2,123070,4922.8,123122,4924.88,Player25,Player17,0.04,0.59,0.33,0.89,4450.906877743685,False
Away,BALL LOST,INTERCEPTION,2,123136,4925.44,123148,4925.92,Player17,,0.35,0.88,0.37,0.87,1880.7698420294964,True
Home,RECOVERY,INTERCEPTION,2,123148,4925.92,123148,4925.92,Player4,,0.38,0.89,,,3389.178692486661,False
Home,BALL LOST,INTERCEPTION,2,123181,4927.24,123198,4927.92,Player4,,0.38,0.95,0.38,0.93,,False
Away,CHALLENGE,TACKLE-WON,2,123213,4928.52,123213,4928.52,Player17,,0.36,0.99,,,3389.0795051666178,True
Away,RECOVERY,INTERCEPTION,2,123213,4928.52,123213,4928.52,Player17,,0.36,0.99,,,3389.0795051666178,True
Away,BALL OUT,,2,123216,4928.64,123224,4928.96,Player17,,0.36,0.99,0.31,1.03,274.91965734967687,True
Home,SET PIECE,THROW IN,2,123282,4931.28,123282,4931.28,Player4,,,,,,0.0,True
Home,PASS,,2,123284,4931.36,123322,4932.88,Player4,Player13,0.37,1.0,0.29,0.82,1.0,True
Home,PASS,,2,123349,4933.96,123366,4934.64,Player13,Player8,0.31,0.88,0.3,0.99,1559.4653989500825,True
Home,PASS,,2,123409,4936.36,123409,4936.36,Player8,Player4,0.3,1.0,0.38,1.0,3383.1710009736157,True
Home,PASS,,2,123414,4936.56,123427,4937.08,Player4,Player12,0.38,1.0,0.43,0.92,87.06255361517715,True
Home,PASS,,2,123435,4937.4,123442,4937.68,Player12,Player4,0.43,0.93,0.41,1.0,1095.358352410236,True
Home,PASS,,2,123446,4937.84,123498,4939.92,Player4,Player3,0.42,1.0,0.65,0.9,1685.8721747661752,True
Home,PASS,,2,123556,4942.24,123598,4943.92,Player3,Player11,0.71,0.85,0.88,0.6,342.1240462838871,True
Home,PASS,,2,123693,4947.72,123733,4949.32,Player11,Player9,0.86,0.56,0.56,0.39,,False
Home,PASS,,2,123805,4952.2,123832,4953.28,Player9,Player14,0.63,0.33,0.54,0.27,,False
Home,BALL LOST,INTERCEPTION,2,123879,4955.16,123944,4957.76,Player14,,0.56,0.38,0.28,0.28,,False
Away,RECOVERY,INTERCEPTION,2,123920,4956.8,123920,4956.8,Player16,,0.36,0.37,,,3389.5766778623974,False
Away,PASS,,2,124005,4960.2,124045,4961.8,Player16,Player25,0.15,0.25,0.01,0.32,,False
Away,BALL LOST,INTERCEPTION,2,124051,4962.04,124146,4965.84,Player25,,0.01,0.32,0.45,0.43,4122.640128082743,False
Home,RECOVERY,INTERCEPTION,2,124147,4965.88,124147,4965.88,Player12,,0.43,0.47,,,3389.516115213675,False
Home,BALL LOST,HEAD,2,124149,4965.96,124189,4967.56,Player12,,0.43,0.47,0.35,0.45,,False
Away,RECOVERY,INTERCEPTION,2,124197,4967.88,124197,4967.88,Player15,,0.31,0.51,,,3389.4702540425487,False
Away,PASS,,2,124219,4968.76,124259,4970.36,Player15,Player17,0.32,0.53,0.27,0.78,1283.3986157667605,True
Away,PASS,,2,124324,4972.96,124356,4974.24,Player17,Player16,0.23,0.75,0.26,0.52,,False
Away,PASS,,2,124396,4975.84,124451,4978.04,Player16,Player27,0.27,0.51,0.5,0.07,,False
Away,PASS,,2,124504,4980.16,124514,4980.56,Player27,Player28,0.55,0.07,0.59,0.22,2741.8944310959055,True
Away,PASS,,2,124536,4981.44,124614,4984.56,Player28,Player27,0.6,0.21,0.81,0.04,1242.4428630649795,True
Away,PASS,,2,124721,4988.84,124751,4990.04,Player27,Player23,0.94,0.3,0.85,0.42,590.9019847405928,True
Away,SHOT,OFF TARGET-OUT,2,124755,4990.2,124775,4991.0,Player23,,0.85,0.41,1.03,0.42,3412.0704918202327,False
Home,RECOVERY,,2,124787,4991.48,124787,4991.48,Player11,,0.99,0.48,,,3389.348618239419,False
Away,RECOVERY,,2,124868,4994.72,124868,4994.72,Player25,,0.19,0.49,,,3389.4433000728172,False
Home,PASS,GOAL KICK,2,125558,5022.32,125677,5027.08,Player11,Player9,0.98,0.47,0.36,0.11,,False
Away,BALL LOST,GOAL KICK,2,125622,5024.88,125686,5027.44,Player25,,0.11,0.43,0.37,0.13,728.6879953492365,True
Home,BALL LOST,INTERCEPTION,2,125680,5027.2,125695,5027.8,Player9,,0.36,0.11,0.39,0.06,126.74834109172085,True
Away,RECOVERY,INTERCEPTION,2,125691,5027.64,125691,5027.64,Player21,,0.37,0.1,,,3389.2658145054206,False
Away,CHALLENGE,TACKLE-LOST,2,125792,5031.68,125792,5031.68,Player21,,0.47,0.05,,,3389.1151786115233,True
Away,BALL LOST,THEFT,2,125792,5031.68,125792,5031.68,Player21,,0.47,0.05,0.45,0.06,,False
Home,CHALLENGE,TACKLE-WON,2,125794,5031.76,125794,5031.76,Player9,,0.47,0.05,,,3389.1151786115233,True
Home,RECOVERY,THEFT,2,125794,5031.76,125794,5031.76,Player9,,0.47,0.05,,,3389.1151786115233,True
Home,PASS,,2,125830,5033.2,125855,5034.2,Player9,Player2,0.48,0.08,0.62,0.16,4618.235594724232,False
Home,PASS,,2,125898,5035.92,125918,5036.72,Player2,Player12,0.65,0.2,0.57,0.36,807.7116367710685,True
Away,CHALLENGE,TACKLE-FAULT-LOST,2,125923,5036.92,125923,5036.92,Player26,,0.58,0.36,,,3389.6273554988284,False
Home,CHALLENGE,TACKLE-FAULT-WON,2,125940,5037.6,125940,5037.6,Player12,,0.59,0.31,,,3389.570206089118,False
Home,FAULT RECEIVED,,2,125940,5037.6,125940,5037.6,Player12,,0.59,0.31,,,3389.570206089118,False
Away,CARD,YELLOW,2,125953,5038.12,125953,5038.12,Player26,,,,,,0.0,True
Home,SET PIECE,FREE KICK,2,126777,5071.08,126777,5071.08,Player2,,,,,,0.0,True
Home,PASS,,2,126778,5071.12,126826,5073.04,Player2,Player3,0.58,0.36,0.69,0.49,4451.336374637614,False
Home,PASS,,2,126839,5073.56,126867,5074.68,Player3,Player4,0.69,0.51,0.66,0.79,1487.2887768638304,True
Home,PASS,,2,126915,5076.6,126942,5077.68,Player4,Player8,0.61,0.86,0.51,0.96,420.8987528469037,True
Home,PASS,,2,127007,5080.28,127037,5081.48,Player8,Player12,0.54,0.79,0.6,0.78,2759.857950411596,True
Home,BALL LOST,INTERCEPTION,2,127062,5082.48,127112,5084.48,Player12,,0.62,0.77,0.46,0.22,,False
Away,RECOVERY,INTERCEPTION,2,127105,5084.2,127105,5084.2,Player27,,0.46,0.27,,,3389.6576390287764,False
Away,PASS,,2,127189,5087.56,127211,5088.44,Player27,Player28,0.62,0.24,0.69,0.07,,False
Away,PASS,,2,127385,5095.4,127392,5095.68,Player28,Player27,0.86,0.11,0.84,0.02,,False
Away,PASS,,2,127398,5095.92,127423,5096.92,Player27,Player21,0.83,0.02,0.71,0.19,619.658956998927,True
Away,PASS,,2,127508,5100.32,127525,5101.0,Player21,Player17,0.73,0.22,0.82,0.28,4653.126013504477,False
Home,CHALLENGE,TACKLE-WON,2,127555,5102.2,127555,5102.2,Player2,,0.85,0.34,,,3389.217535904367,False
Home,RECOVERY,THEFT,2,127555,5102.2,127555,5102.2,Player2,,0.85,0.34,,,3389.217535904367,False
Home,PASS,,2,127560,5102.4,127587,5103.48,Player2,Player5,0.85,0.34,0.78,0.37,,False
Away,CHALLENGE,TACKLE-LOST,2,127570,5102.8,127570,5102.8,Player17,,0.85,0.35,,,3389.2067599943603,False
Away,BALL LOST,THEFT,2,127570,5102.8,127570,5102.8,Player17,,0.85,0.35,0.82,0.36,,False
Away,CHALLENGE,TACKLE-WON,2,127678,5107.12,127678,5107.12,Player26,,0.57,0.42,,,3389.579893543228,False
Away,RECOVERY,THEFT,2,127678,5107.12,127678,5107.12,Player26,,0.57,0.42,,,3389.579893543228,False
Home,CHALLENGE,TACKLE-LOST,2,127680,5107.2,127680,5107.2,Player5,,0.58,0.44,,,3389.580324168408,False
Home,BALL LOST,THEFT,2,127680,5107.2,127680,5107.2,Player5,,0.58,0.44,0.57,0.45,427.0063158233932,True
Home,CHALLENGE,TACKLE-LOST,2,127771,5110.84,127771,5110.84,Player14,,0.64,0.32,,,3389.402890838175,False
Away,PASS,,2,127812,5112.48,127833,5113.32,Player26,Player17,0.71,0.36,0.74,0.49,2743.5968834010223,True
Away,BALL LOST,INTERCEPTION,2,127839,5113.56,127879,5115.16,Player17,,0.74,0.5,0.85,0.57,4736.889681476947,False
Home,RECOVERY,INTERCEPTION,2,127889,5115.56,127889,5115.56,Player3,,0.85,0.55,,,3389.5703531155905,False
Home,PASS,HEAD,2,127891,5115.64,127911,5116.44,Player3,Player12,0.85,0.55,0.81,0.6,557.58238837145,True
Home,PASS,,2,127919,5116.76,127954,5118.16,Player12,Player4,0.82,0.61,0.89,0.75,3731.025992838949,False
Home,PASS,,2,127959,5118.36,128009,5120.36,Player4,Player8,0.89,0.77,0.66,0.94,221.9465068060958,True
Home,PASS,,2,128058,5122.32,128088,5123.52,Player8,Player13,0.54,0.91,0.39,0.97,,False
Home,PASS,,2,128222,5128.88,128282,5131.28,Player13,Player14,0.16,0.7,0.2,0.42,,False
Away,CHALLENGE,TACKLE-WON,2,128335,5133.4,128335,5133.4,Player27,,0.19,0.5,,,3389.351807670445,False
Away,RECOVERY,THEFT,2,128335,5133.4,128335,5133.4,Player27,,0.19,0.5,,,3389.351807670445,False
Away,CHALLENGE,TACKLE-FAULT-WON,2,128349,5133.96,128349,5133.96,Player27,,0.21,0.54,,,3389.211470273721,False
Away,FAULT RECEIVED,,2,128349,5133.96,128349,5133.96,Player27,,0.21,0.54,,,3389.211470273721,False
Home,CHALLENGE,TACKLE-LOST,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,,3389.2483240427678,False
Home,BALL LOST,THEFT,2,128369,5134.76,128369,5134.76,Player14,,0.21,0.55,,,3389.2483240427678,False
Home,CHALLENGE,TACKLE-FAULT-LOST,2,128377,5135.08,128377,5135.08,Player14,,0.22,0.55,,,3389.2247763083683,False
Home,CARD,YELLOW,2,128596,5143.84,128596,5143.84,Player14,,,,,,0.0,True
Away,SET PIECE,FREE KICK,2,129228,5169.12,129228,5169.12,Player16,,,,,,0.0,True
Away,PASS,,2,129235,5169.4,129272,5170.88,Player16,Player21,0.28,0.57,0.39,0.82,3481.5544677577714,False
Away,PASS,,2,129377,5175.08,129405,5176.2,Player21,Player17,0.48,0.87,0.52,1.0,3056.592711571503,True
Away,PASS,,2,129412,5176.48,129442,5177.68,Player17,Player15,0.52,1.0,0.36,0.84,1.0,True
Away,PASS,,2,129593,5183.72,129608,5184.32,Player15,Player21,0.4,0.85,0.5,0.82,2291.518670324411,True
Away,PASS,,2,129618,5184.72,129630,5185.2,Player21,Player17,0.51,0.83,0.52,1.0,2008.1943426399835,True
Away,PASS,,2,129678,5187.12,129705,5188.2,Player17,Player18,0.57,0.98,0.73,0.79,674.1355727058775,True
Away,PASS,,2,129722,5188.88,129730,5189.2,Player18,Player28,0.74,0.78,0.75,0.84,2483.5341432686455,True
Away,BALL LOST,INTERCEPTION,2,129764,5190.56,129786,5191.44,Player28,,0.81,0.75,0.85,0.63,,False
Home,CHALLENGE,TACKLE-WON,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,,3389.5086502688205,False
Home,RECOVERY,INTERCEPTION,2,129778,5191.12,129778,5191.12,Player5,,0.82,0.64,,,3389.5086502688205,False
Home,PASS,,2,129788,5191.52,129806,5192.24,Player5,Player2,0.84,0.63,0.88,0.62,2508.1059396209453,True
Home,BALL LOST,INTERCEPTION,2,129810,5192.4,129868,5194.72,Player2,,0.88,0.62,0.6,0.88,373.26203065230857,True
Away,RECOVERY,INTERCEPTION,2,129862,5194.48,129862,5194.48,Player17,,0.6,0.88,,,3389.266667897457,False
Away,PASS,,2,129869,5194.76,129911,5196.44,Player17,Player16,0.59,0.87,0.53,0.67,,False
Home,CHALLENGE,TACKLE-LOST,2,129912,5196.48,129912,5196.48,Player13,,0.55,0.67,,,3389.419026059085,False
Away,PASS,,2,129916,5196.64,129948,5197.92,Player16,Player21,0.53,0.68,0.61,0.73,4744.490670439749,False
Away,PASS,,2,129973,5198.92,130043,5201.72,Player21,Player27,0.63,0.71,0.79,0.16,,False
Away,PASS,,2,130177,5207.08,130202,5208.08,Player27,Player23,0.88,0.32,0.84,0.43,996.2438227915233,True
Away,PASS,,2,130208,5208.32,130233,5209.32,Player23,Player21,0.84,0.42,0.75,0.44,,False
Away,PASS,,2,130265,5210.6,130285,5211.4,Player21,Player17,0.75,0.47,0.76,0.78,1897.1928645615167,True
Away,BALL LOST,INTERCEPTION,2,130330,5213.2,130363,5214.52,Player17,,0.84,0.79,0.98,0.49,,False
Home,RECOVERY,INTERCEPTION,2,130361,5214.44,130361,5214.44,Player11,,0.97,0.47,,,3389.2230270389205,False
Home,PASS,,2,130403,5216.12,130443,5217.72,Player11,Player14,0.91,0.4,0.77,0.26,,False
Home,PASS,,2,130510,5220.4,130530,5221.2,Player14,Player12,0.68,0.28,0.65,0.5,1406.6533119949208,True
Home,PASS,,2,130565,5222.6,130595,5223.8,Player12,Player8,0.59,0.5,0.5,0.66,751.3552111669819,True
Home,PASS,,2,130643,5225.72,130675,5227.0,Player8,Player9,0.41,0.69,0.26,0.84,419.1012266603013,True
Home,PASS,,2,130763,5230.52,130808,5232.32,Player9,Player12,0.14,0.81,0.29,0.55,,False
Home,PASS,,2,130839,5233.56,130929,5237.16,Player12,Player8,0.28,0.54,0.16,0.89,1029.9463562571696,True
Home,PASS,,2,131067,5242.68,131142,5245.68,Player8,Player4,0.1,0.95,0.39,0.97,3576.3489953687667,False
Home,PASS,,2,131191,5247.64,131229,5249.16,Player4,Player3,0.4,0.96,0.54,0.81,841.4207234674327,True
Home,PASS,,2,131256,5250.24,131319,5252.76,Player3,Player7,0.54,0.78,0.45,0.15,,False
Home,PASS,,2,131399,5255.96,131424,5256.96,Player7,Player14,0.39,0.13,0.31,0.06,,False
Home,PASS,,2,131429,5257.16,131449,5257.96,Player14,Player7,0.31,0.06,0.37,0.14,4284.914717391142,False
Home,PASS,,2,131466,5258.64,131479,5259.16,Player7,Player5,0.37,0.15,0.37,0.35,1781.2150134098374,True
Home,BALL LOST,INTERCEPTION,2,131534,5261.36,131559,5262.36,Player5,,0.35,0.36,0.19,0.58,597.9964497010144,True
Away,RECOVERY,INTERCEPTION,2,131557,5262.28,131557,5262.28,Player15,,0.2,0.57,,,3389.3342890304793,False
Away,BALL LOST,INTERCEPTION,2,131562,5262.48,131651,5266.04,Player15,,0.2,0.57,0.43,0.37,1146.4501814922428,True
Away,CHALLENGE,AERIAL-LOST,2,131651,5266.04,131651,5266.04,Player26,,0.43,0.4,,,3389.5603525471643,False
Home,RECOVERY,INTERCEPTION,2,131671,5266.84,131671,5266.84,Player5,,0.44,0.38,,,3389.590754805108,False
Home,PASS,,2,131681,5267.24,131704,5268.16,Player5,Player7,0.44,0.36,0.48,0.19,,False
Home,PASS,,2,131800,5272.0,131822,5272.88,Player7,Player5,0.43,0.1,0.43,0.28,1844.5081665468779,True
Home,PASS,,2,131850,5274.0,131873,5274.92,Player5,Player7,0.43,0.24,0.48,0.07,,False
Home,PASS,,2,131905,5276.2,131925,5277.0,Player7,Player2,0.51,0.06,0.69,0.19,4530.853000690701,False
Home,PASS,,2,131945,5277.8,131995,5279.8,Player2,Player3,0.71,0.19,0.74,0.62,2108.710767367763,True
Home,PASS,,2,132048,5281.92,132070,5282.8,Player3,Player4,0.78,0.78,0.68,0.94,686.3668627618594,True
Home,PASS,,2,132188,5287.52,132235,5289.4,Player4,Player7,0.57,0.76,0.59,0.14,,False
Home,PASS,,2,132293,5291.72,132320,5292.8,Player7,Player2,0.58,0.12,0.67,0.28,3879.305222724049,False
Home,PASS,,2,132365,5294.6,132393,5295.72,Player2,Player12,0.64,0.27,0.53,0.6,1009.5157910875322,True
Home,PASS,,2,132423,5296.92,132443,5297.72,Player12,Player5,0.53,0.58,0.51,0.45,,False
Home,PASS,,2,132450,5298.0,132475,5299.0,Player5,Player12,0.51,0.45,0.46,0.55,821.7841557816841,True
